STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,CHAPTER,Chapter,TIME_PERIOD,Time period,OBS_VALUE,Observation value,ADJUSTMENT,Adjustment,COUNTERPART_AREA,Counterpart area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,CONSOLIDATION,Consolidation status,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,MATURITY,Original and residual maturity,PRODUCT,Product,PENSION_FUNDTYPE,Pension fund type,CURRENCY_DENOM,Currency of denomination,VALUATION,Valuation,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,REF_YEAR_PRICE,Price reference year,BASE_PER,Base period,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2020,,1459.5832959951,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2019,,1360.0095493791,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2018,,1326.19563826424,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2017,,1248.36672525453,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2016,,1213.2335454722,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2015,,1125.70114836329,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2014,,1118.58503633557,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2013,,1105.43118044602,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2012,,998.266252387952,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2011,,993.249916052179,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2010,,943.488216151735,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2009,,904.209157782541,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,AUS,Australia,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2008,,852.85935441846,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,BEL,Belgium,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2009,,409.035072429977,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,B,Time series break,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,BEL,Belgium,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2006,,371.910192325717,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,BEL,Belgium,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2005,,347.658438988226,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,ISR,Israel,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2014,,286.041472647931,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,ISR,Israel,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2013,,280.682159122934,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,ISR,Israel,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2012,,256.963820318683,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,ISR,Israel,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2011,,243.177457552065,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,ISR,Israel,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2010,,224.559333748599,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,ISR,Israel,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2009,,210.324491288508,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,ISR,Israel,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2008,,205.259376528862,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,MEX,Mexico,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2023,,3297.7017226268,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,E,Estimated value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,MEX,Mexico,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2006,,1559.64757235129,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,MEX,Mexico,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2005,,1403.08587068295,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,MEX,Mexico,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2004,,1321.40167145671,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,MEX,Mexico,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2003,,1242.55525125105,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,MEX,Mexico,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2002,,1194.40341145064,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,POL,Poland,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2016,,1076.81979473769,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,JPN,Japan,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2012,,4799.61287980933,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,JPN,Japan,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2011,,4629.40046670807,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,GRC,Greece,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2019,,342.312005403133,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,PRT,Portugal,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2001,,202.390926926921,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,FIN,Finland,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2008,,212.967585807854,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,FIN,Finland,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2001,,144.231916487996,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,FIN,Finland,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2000,,138.603964479483,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_I(1.0),NAAG Chapter 1: GDP,I,A,Annual,FIN,Finland,B1GQ,Gross domestic product,USD_PPP,"US dollars, PPP converted",NAAG_I,Part I: GDP,2023,,357.682057834757,,N,Neither seasonally adjusted nor calendar adjusted,D,Domestic (home or reference area),S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B1GQ,Gross domestic product,_Z,Not applicable,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,9,Billions,_Z,Not applicable
