STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,INST_TYPE_EDU,Type of educational institution,EDUCATION_LEV,Education level,AGE,Age,SUBJ_TYPE,Subject,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,STATISTICAL_OPERATION,Statistical operation,REF_PERIOD,Reference period,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ESP,Spain,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y16,16 years,ICTS,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,LVA,Latvia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,NSCI,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,UKM,Scotland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y16,16 years,OLAN,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,TUR,Türkiye,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,PHED,,16.66667,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BGR,Bulgaria,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y8,8 years,SSCI,,4.34864,,W,Includes data from another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CAN,Canada,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y16,16 years,OSUB,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,UKM,Scotland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,FXTM,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BFL,Flemish Community,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y15,15 years,SLAN,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BGR,Bulgaria,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,OLAN,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CAN,Canada,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,RELI,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CHL,Chile,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,ARTS,,7.70196,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ESP,Spain,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y7,7 years,RELI,,5.88594,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,HUN,Hungary,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,VOCS,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,NZL,New Zealand,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,SLAN,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,TUR,Türkiye,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y7,7 years,OLAN,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CZE,Czechia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,TECH,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,UKB,England,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y15,15 years,OSUB,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,FRA,France,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y15,15 years,OLAN,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ISR,Israel,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y7,7 years,READ,,31.73732,,W,Includes data from another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,JPN,Japan,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,NZL,New Zealand,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y8,8 years,READ,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SVK,Slovak Republic,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y11,11 years,OSCH,,13.7931,,W,Includes data from another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,AUS,Australia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y7,7 years,RELI,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,AUS,Australia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y16,16 years,ICTS,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BRA,Brazil,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,VOCS,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,EU25,European Union (25 countries),INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,MATH,,15.39024,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,EST,Estonia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,SSCI,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ISL,Iceland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,VOCS,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,JPN,Japan,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,READ,,13.11475,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,JPN,Japan,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,PHED,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,LVA,Latvia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,SSCI,,8.23529,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,PER,Peru,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y8,8 years,MATH,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SAU,Saudi Arabia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,RELI,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ZAF,South Africa,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,OSTU,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BFL,Flemish Community,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y11,11 years,MATH,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,HRV,Croatia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,VOCS,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,HUN,Hungary,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,SSCI,,13.33333,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SAU,Saudi Arabia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,SSCI,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BGR,Bulgaria,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,ICTS,,4.68739,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BGR,Bulgaria,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,OSUB,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CAN,Canada,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y7,7 years,SSCI,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CZE,Czechia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,OSCH,,14.6789,,W,Includes data from another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ZAF,South Africa,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y8,8 years,OSTU,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,IDN,Indonesia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,ICTS,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,NOR,Norway,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,SLAN,,8.46682,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,HUN,Hungary,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y11,11 years,MATH,,14.28571,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,POL,Poland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,READ,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CHN,China (People’s Republic of),INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y16,16 years,FXTM,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SVN,Slovenia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,OSUB,,1.65937,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SVN,Slovenia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y15,15 years,ICTS,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,UKM,Scotland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y15,15 years,VOCS,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BFR,French Community,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,OSUB,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ITA,Italy,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,NSCI,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ZAF,South Africa,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,ARTS,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ESP,Spain,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,OSUB,,0.77268,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CHN,China (People’s Republic of),INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,READ,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ISR,Israel,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y11,11 years,SLAN,,11.94824,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,IDN,Indonesia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y15,15 years,SLAN,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ISR,Israel,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,SSCI,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BFL,Flemish Community,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,PHED,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ISL,Iceland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,OLAN,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ISL,Iceland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,NSCI,,8.09485,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,AUT,Austria,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,OSTU,,1.68252,,W,Includes data from another category,,,OBS,Observed,2023,,0,Zero
